id,age,gen,edu,jdgoutfit,jdgjob,jdgborn,jdglive,jdgcar,jdguni,jdgdiet,jdgdrink,jdgteeth,jdgposts,jdggramr,jdgsparet,judgmt ,onenight,frndwb,sexo,datsites,firstdates,scnddates,ntlove,agevirg,cheat,sexyear,sexpartyear,sexpartlife,wlage,wldvrce,wlkids,wllive,wljob,wlfinance,wlinterest,wlsexhis,wldatehis
3380,20,woman,two year degree or some college,0,0,0,0,1,0,0,0,0,0,0,0,1,no,no,straight or heterosexual,NA,2,3,2,19,"Yes, I've committed emotional infidelity",2,NA,NA,0,0,0,0,1,0,0,0,0
3382,59,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,0,4,1,2,14,No,10,4,50,0,0,0,0,0,0,0,0,0
3384,57,man,bachelors degree,0,1,0,1,0,0,0,0,0,0,1,1,4,yes,no,straight or heterosexual,NA,2,2,8,17,No,20,2,30,0,0,0,1,0,0,0,1,1
3398,26,man,graduate or professional degree,0,1,0,1,0,1,0,0,0,1,0,1,5,no,no,homosexual or gay or lesbian,1,3,0,3,18,No,0,NA,2,0,0,0,0,0,0,0,0,0
3406,23,woman,two year degree or some college,1,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,straight or heterosexual,1,5,3,5,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
3411,25,woman,bachelors degree,0,0,0,0,0,1,1,0,1,1,0,1,5,yes,yes,straight or heterosexual,1,5,3,1,13 & under,"Yes, I've committed sexual infidelity",6,1,40,0,0,0,0,0,0,0,0,1
3418,58,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,0,0,2,17,No,0,NA,5,0,0,0,0,0,0,0,0,0
3427,23,woman,high school degree or less,0,0,0,0,0,0,0,0,1,1,0,0,2,no,no,straight or heterosexual,NA,8,2,2,16,No,5,2,4,0,0,0,0,0,0,0,0,0
3431,53,woman,graduate or professional degree,1,1,0,0,0,0,0,0,0,1,0,1,4,no,yes,straight or heterosexual,2,0,0,6,17,No,0,NA,6,0,0,0,1,0,1,0,0,0
3439,46,woman,two year degree or some college,0,1,0,0,1,1,0,0,1,1,1,1,7,no,yes,straight or heterosexual,0,0,0,3,19,No,3,1,8,1,0,0,1,0,1,0,0,0
3440,41,woman,two year degree or some college,0,0,0,1,0,0,0,0,0,0,0,0,1,no,no,straight or heterosexual,NA,7,5,2,26,"Yes, I've committed emotional infidelity",8,2,2,0,0,1,0,0,0,0,0,0
3456,47,woman,graduate or professional degree,1,0,0,0,0,0,1,0,1,1,1,0,5,no,no,straight or heterosexual,0,0,0,1,18,"Yes, I've committed both sexual and emotional infidelity",0,NA,4,0,0,0,0,0,0,0,0,0
3460,46,woman,bachelors degree,0,0,0,0,0,0,0,0,1,0,1,1,3,yes,yes,straight or heterosexual,2,2,0,3,14,No,4,4,25,0,0,0,0,0,0,1,1,1
3462,51,woman,two year degree or some college,1,0,0,0,1,0,1,0,1,1,1,1,7,yes,yes,straight or heterosexual,1,0,0,1,14,No,0,NA,12,0,0,0,0,0,0,0,0,0
3474,22,woman,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,NA,NA,straight or heterosexual,0,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1
3491,32,woman,bachelors degree,1,1,0,0,1,0,0,0,1,1,1,0,6,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,1,0,0,1,1,0,1,0,0
3495,39,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,straight or heterosexual,1,4,3,5,16,No,5,1,5,0,0,0,0,0,0,0,0,0
3498,45,man,bachelors degree,0,0,0,0,0,0,0,0,1,0,0,0,1,yes,no,homosexual or gay or lesbian,NA,2,0,1,13 & under,"Yes, I've committed sexual infidelity",48,5,12,0,0,0,0,0,0,0,1,0
3514,48,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,2,0,0,3,19,"Yes, I've committed sexual infidelity",0,NA,14,0,0,0,0,0,0,0,0,0
3545,49,woman,two year degree or some college,1,0,0,0,1,0,1,1,1,0,0,0,5,yes,yes,straight or heterosexual,NA,3,2,5,16,"Yes, I've committed sexual infidelity",0,NA,29,0,0,0,0,0,0,0,0,0
3548,25,woman,two year degree or some college,0,1,0,0,0,0,0,0,1,0,1,0,3,yes,no,straight or heterosexual,4,7,3,1,21,No,1,2,7,0,0,0,0,0,0,0,0,0
3562,45,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,1,1,0,2,15,"Yes, I've committed both sexual and emotional infidelity",20,3,10,0,0,0,0,0,0,0,0,0
3601,54,man,two year degree or some college,1,1,0,0,0,0,0,0,1,1,1,1,6,yes,no,straight or heterosexual,2,0,0,1,15,"Yes, I've committed both sexual and emotional infidelity",0,NA,15,0,0,0,0,0,0,0,0,0
3602,23,woman,two year degree or some college,1,1,0,1,0,0,1,0,0,1,1,1,7,yes,yes,straight or heterosexual,2,4,2,1,16,"Yes, I've committed sexual infidelity",5,3,7,0,0,0,0,0,0,0,1,1
3612,18,man,two year degree or some college,1,0,0,0,1,0,1,0,1,1,1,1,7,NA,NA,straight or heterosexual,NA,1,1,0,Still a virgin,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1
3615,27,woman,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,yes,no,bisexual,1,0,0,1,16,No,53,1,7,0,0,0,0,0,0,0,0,0
3621,18,woman,bachelors degree,1,0,0,0,0,0,0,0,1,1,1,0,4,yes,yes,straight or heterosexual,NA,0,0,2,14,"Yes, I've committed sexual infidelity",365,5,19,1,0,0,0,1,0,0,1,0
3622,27,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,1,0,2,NA,NA,straight or heterosexual,NA,2,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
3628,46,woman,two year degree or some college,0,0,0,0,0,0,0,0,1,1,0,0,2,yes,no,straight or heterosexual,0,0,0,1,21,"Yes, I've committed sexual infidelity",0,NA,25,0,0,0,0,0,0,0,1,1
3630,31,man,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,1,2,1,2,19,No,3,2,7,0,0,0,0,1,1,0,1,1
3632,43,woman,bachelors degree,1,1,1,0,0,0,0,0,1,1,1,1,7,yes,yes,straight or heterosexual,0,3,2,2,14,"Yes, I've committed both sexual and emotional infidelity",27,4,100,0,0,0,1,0,0,0,1,1
3634,20,man,two year degree or some college,1,1,1,1,0,0,0,0,0,1,1,1,7,NA,NA,straight or heterosexual,NA,0,0,2,Still a virgin,NA,NA,NA,NA,0,0,0,1,1,1,1,0,0
3641,19,woman,two year degree or some college,0,1,1,1,0,0,0,0,0,1,1,1,6,NA,NA,straight or heterosexual,1,2,1,1,Still a virgin,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0
3645,24,man,bachelors degree,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,2,3,0,2,18,No,1,1,3,0,0,0,0,0,0,0,0,0
3647,20,man,two year degree or some college,1,1,0,1,1,1,1,1,1,1,1,1,11,NA,NA,straight or heterosexual,NA,4,2,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1
3649,23,woman,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,yes,yes,straight or heterosexual,NA,1,1,2,18,No,50,1,8,0,0,0,0,0,0,0,0,0
3656,33,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,yes,no,straight or heterosexual,NA,0,0,2,16,"Yes, I've committed both sexual and emotional infidelity",0,NA,NA,0,0,0,0,0,0,0,0,0
3658,28,woman,graduate or professional degree,0,0,0,0,0,0,0,0,1,1,0,0,2,yes,yes,straight or heterosexual,1,4,2,4,15,"Yes, I've committed both sexual and emotional infidelity",5,4,80,1,0,0,0,0,0,0,1,0
3664,28,woman,graduate or professional degree,0,0,0,0,0,0,0,0,0,1,0,0,1,yes,no,bisexual,2,1,1,3,20,"Yes, I've committed emotional infidelity",25,1,5,0,0,0,1,0,0,0,0,0
3671,30,woman,bachelors degree,0,0,0,0,0,0,0,0,1,0,0,1,2,no,no,straight or heterosexual,0,0,0,0,26,No,0,NA,NA,0,0,0,0,0,0,0,0,1
3709,38,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,0,0,0,2,16,No,24,NA,NA,0,0,0,0,0,0,0,0,0
3710,45,man,two year degree or some college,0,0,1,0,0,0,0,0,0,0,0,0,1,no,no,straight or heterosexual,NA,4,6,2,17,"Yes, I've committed sexual infidelity",1,NA,NA,0,0,0,0,0,0,0,1,0
3717,27,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,1,1,yes,yes,straight or heterosexual,3,1,0,2,17,"Yes, I've committed sexual infidelity",3,4,15,0,0,0,0,0,0,0,0,0
3739,40,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,straight or heterosexual,1,4,3,2,18,"Yes, I've committed sexual infidelity",5,2,6,0,0,0,0,0,0,0,0,1
3742,29,woman,graduate or professional degree,0,1,0,0,0,0,1,0,1,0,0,1,4,no,no,straight or heterosexual,3,21,10,1,18,No,0,NA,3,0,0,0,0,0,0,0,0,0
3758,18,woman,two year degree or some college,1,1,0,0,0,0,0,0,0,1,0,1,4,no,no,bisexual,NA,1,1,1,18,"Yes, I've committed emotional infidelity",2,1,1,0,0,0,0,0,0,0,0,0
3759,21,man,two year degree or some college,0,0,0,0,0,0,1,0,0,0,1,0,2,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
3764,22,woman,bachelors degree,1,1,0,1,0,0,0,1,1,1,0,1,7,yes,yes,bisexual,NA,3,1,1,13 & under,No,1,1,3,1,0,0,0,0,0,0,1,1
3765,19,woman,two year degree or some college,1,1,1,1,1,1,1,1,1,1,1,1,12,no,no,bisexual,NA,0,0,0,19,No,1,1,1,0,0,0,1,0,0,0,0,0
3769,24,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,3,2,1,1,18,No,0,NA,2,0,0,0,0,0,0,0,0,0
3798,26,man,two year degree or some college,1,1,0,0,0,0,0,0,1,1,1,1,6,yes,yes,bisexual,2,5,5,2,18,"Yes, I've committed both sexual and emotional infidelity",170,2,12,0,0,0,0,0,0,0,0,0
3801,49,man,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,0,0,0,2,28,No,0,NA,3,0,0,0,0,0,0,0,0,0
3809,53,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,1,1,7,1,26,No,17,2,NA,0,0,0,0,0,0,0,0,0
3810,32,woman,graduate or professional degree,1,0,0,0,0,0,0,0,0,0,1,1,3,yes,no,straight or heterosexual,NA,1,1,1,21,No,2,1,5,0,0,0,0,0,0,0,0,0
3813,38,woman,bachelors degree,1,0,0,0,0,0,0,0,1,1,0,0,3,no,no,straight or heterosexual,0,1,6,3,37,No,14,1,1,0,0,0,0,0,0,0,1,0
3826,28,man,two year degree or some college,0,0,0,1,0,0,0,1,0,1,0,0,3,yes,no,straight or heterosexual,2,5,5,1,19,No,120,3,6,0,0,0,0,0,0,1,0,0
3842,54,man,two year degree or some college,1,1,0,0,0,0,0,0,1,1,1,1,6,yes,yes,homosexual or gay or lesbian,1,0,0,2,13 & under,"Yes, I've committed both sexual and emotional infidelity",2,1,NA,0,0,0,0,0,0,0,0,0
3849,45,woman,two year degree or some college,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,straight or heterosexual,2,0,0,0,Still a virgin,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0
3873,40,man,two year degree or some college,1,1,0,1,1,0,0,1,1,0,0,0,6,yes,yes,straight or heterosexual,NA,2,4,2,18,"Yes, I've committed sexual infidelity",21,2,48,1,0,0,0,1,1,1,1,1
3877,56,woman,two year degree or some college,0,0,0,0,0,0,0,0,1,0,1,0,2,yes,yes,straight or heterosexual,1,0,0,5,15,"Yes, I've committed sexual infidelity",0,NA,10,0,0,0,1,0,1,0,1,1
3878,22,man,bachelors degree,1,0,0,0,1,1,0,1,0,1,0,0,5,yes,no,straight or heterosexual,2,5,2,1,13 & under,No,15,15,59,0,0,0,0,0,0,0,0,0
3881,39,woman,high school degree or less,0,1,0,0,0,0,0,0,0,1,0,0,2,no,no,straight or heterosexual,NA,0,6,1,15,"Yes, I've committed both sexual and emotional infidelity",0,NA,5,0,0,0,0,0,1,0,0,0
3886,44,woman,bachelors degree,1,0,0,0,0,0,0,0,1,1,1,0,4,yes,yes,straight or heterosexual,1,3,1,2,16,"Yes, I've committed both sexual and emotional infidelity",1,1,20,0,0,0,0,0,0,0,0,0
3895,44,man,graduate or professional degree,1,1,0,0,0,0,0,0,1,0,1,1,5,yes,no,straight or heterosexual,3,3,2,3,19,"Yes, I've committed emotional infidelity",4,1,40,1,0,0,0,0,0,0,0,0
3896,43,woman,high school degree or less,1,0,0,0,0,0,0,1,0,0,0,1,3,no,yes,straight or heterosexual,NA,2,2,2,20,"Yes, I've committed sexual infidelity",3,1,1,0,0,0,0,1,0,0,0,0
3897,38,woman,two year degree or some college,0,0,0,0,0,0,0,0,1,1,0,1,3,yes,yes,straight or heterosexual,1,0,0,2,18,No,0,NA,30,0,0,0,0,0,0,0,0,0
3898,27,woman,high school degree or less,0,0,0,0,0,0,1,0,1,0,1,0,3,yes,no,straight or heterosexual,NA,0,0,3,18,No,6,1,5,0,0,0,0,0,0,0,0,0
3913,56,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,0,0,2,13 & under,No,0,NA,3,0,0,0,0,0,0,0,0,0
3914,37,woman,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,1,0,1,21,"Yes, I've committed both sexual and emotional infidelity",5,2,2,1,0,0,0,0,0,0,1,1
3917,44,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,1,0,0,1,21,No,0,NA,7,0,0,0,0,0,0,0,0,0
3926,35,man,high school degree or less,0,0,0,0,0,0,0,0,0,0,1,0,1,yes,yes,straight or heterosexual,1,2,2,5,17,No,20,3,NA,0,0,0,1,1,1,0,1,0
3937,32,woman,two year degree or some college,0,1,0,0,0,0,0,0,0,1,0,0,2,yes,no,straight or heterosexual,0,0,0,4,14,No,10,1,7,0,0,0,0,0,0,0,0,0
3966,30,man,two year degree or some college,1,0,0,0,0,1,0,0,1,1,1,1,6,yes,yes,straight or heterosexual,3,5,2,1,21,No,4,2,5,0,0,0,0,0,0,0,0,0
3969,28,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,1,0,1,yes,yes,straight or heterosexual,0,0,0,2,14,"Yes, I've committed emotional infidelity",7,1,8,0,0,0,0,0,0,0,0,0
3970,22,man,bachelors degree,0,1,0,0,0,1,0,0,1,0,0,1,4,no,no,homosexual or gay or lesbian,0,0,0,2,22,No,0,NA,NA,0,0,0,0,0,0,0,0,0
3971,21,man,high school degree or less,1,0,0,0,1,0,0,0,0,1,0,0,3,yes,no,straight or heterosexual,0,2,0,3,14,"Yes, I've committed both sexual and emotional infidelity",7,3,12,0,1,0,0,0,0,0,1,1
3978,30,woman,two year degree or some college,1,0,0,0,0,0,1,0,0,1,0,1,4,NA,NA,straight or heterosexual,NA,0,0,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
4002,23,woman,bachelors degree,1,0,0,0,0,0,0,0,1,1,0,1,4,no,yes,straight or heterosexual,1,1,1,1,22,"Yes, I've committed sexual infidelity",10,2,3,0,0,0,1,0,0,0,0,0
4003,29,man,high school degree or less,0,0,0,0,0,0,0,0,0,1,0,0,1,yes,no,straight or heterosexual,NA,0,0,1,21,No,4,4,6,0,0,0,0,0,0,0,1,0
4004,18,woman,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,0,0,2,16,No,0,NA,NA,0,0,0,0,0,0,0,0,0
4008,39,woman,two year degree or some college,1,1,1,0,0,0,0,0,1,0,1,1,6,no,yes,bisexual,1,2,0,4,17,"Yes, I've committed sexual infidelity",4,1,6,0,0,0,0,0,1,0,0,1
4011,59,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,bisexual,NA,0,0,3,20,"Yes, I've committed sexual infidelity",0,NA,4,0,0,0,0,0,0,0,0,0
4017,24,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,2,2,1,3,23,"Yes, I've committed sexual infidelity",1,1,2,0,0,0,0,0,0,0,0,0
4026,32,woman,bachelors degree,1,1,0,1,1,1,1,1,1,0,1,1,10,yes,yes,straight or heterosexual,2,10,3,1,16,No,55,3,20,0,0,0,0,0,1,0,0,1
4045,26,man,bachelors degree,1,0,0,1,0,0,1,1,1,1,1,1,8,no,no,straight or heterosexual,0,0,0,3,15,No,100,2,3,0,0,0,0,0,0,0,0,0
4053,47,man,two year degree or some college,1,0,0,0,0,0,1,0,0,0,0,0,2,yes,no,straight or heterosexual,2,2,2,3,17,No,2,1,15,1,0,1,0,0,0,0,0,0
4054,49,man,bachelors degree,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,1,0,0,2,20,"Yes, I've committed emotional infidelity",0,NA,6,1,1,0,0,1,0,0,0,0
4070,22,woman,bachelors degree,0,0,0,0,0,0,0,0,1,1,1,1,4,yes,yes,straight or heterosexual,2,6,4,1,19,No,100,3,25,0,0,0,0,0,0,0,0,0
4082,45,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,0,0,0,3,26,No,0,NA,1,0,0,0,0,0,0,0,0,1
4086,36,woman,bachelors degree,1,0,0,1,0,0,0,0,1,1,1,1,6,no,no,straight or heterosexual,1,3,0,2,18,No,6,2,6,0,0,0,0,0,0,0,0,0
4087,53,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,2,1,3,19,No,12,1,7,0,0,0,0,0,0,0,0,0
4109,42,man,two year degree or some college,1,0,0,0,0,0,0,0,1,1,0,1,4,yes,no,bisexual,2,5,2,3,23,"Yes, I've committed sexual infidelity",11,30,60,0,1,0,0,0,1,0,0,0
4111,60,man,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,0,0,1,16,No,0,NA,1,0,0,0,0,0,0,0,0,0
4116,39,man,bachelors degree,0,0,0,0,0,0,0,0,1,0,1,0,2,no,no,straight or heterosexual,NA,0,1,3,17,No,0,NA,3,0,0,0,0,1,0,0,0,0
4128,49,woman,high school degree or less,0,1,0,1,1,0,0,1,1,1,1,1,8,yes,yes,straight or heterosexual,0,0,0,5,18,"Yes, I've committed sexual infidelity",1,1,10,0,0,0,1,0,1,0,1,1
4129,60,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,straight or heterosexual,3,0,1,6,18,"Yes, I've committed sexual infidelity",0,NA,38,0,0,0,0,0,0,0,0,0
4149,28,woman,two year degree or some college,1,0,0,0,1,0,0,0,0,1,0,1,4,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4155,52,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,2,2,3,20,No,0,NA,1,0,0,0,0,0,0,0,0,0
4159,28,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,1,1,3,yes,no,straight or heterosexual,1,2,2,3,18,"Yes, I've committed both sexual and emotional infidelity",10,2,NA,0,0,0,0,0,0,0,0,0
4165,51,man,two year degree or some college,1,1,0,0,1,0,1,0,1,1,1,1,8,yes,no,straight or heterosexual,0,0,0,2,18,No,0,NA,9,0,0,0,0,0,0,0,0,1
4169,44,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,straight or heterosexual,NA,0,0,3,22,No,0,NA,4,1,0,0,0,0,0,0,0,0
4170,49,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,NA,4,3,4,13 & under,"Yes, I've committed sexual infidelity",10,4,20,0,0,0,0,0,0,0,0,0
4173,44,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,NA,0,0,5,14,No,57,2,25,0,0,0,0,0,0,0,0,0
4193,37,man,bachelors degree,1,1,0,0,1,0,0,0,1,1,0,0,5,no,no,homosexual or gay or lesbian,2,4,3,2,28,No,3,1,10,0,0,0,0,0,0,0,1,0
4199,46,woman,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,0,0,1,21,No,0,NA,5,0,0,0,0,0,0,0,1,0
4203,53,man,high school degree or less,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,0,0,1,3,16,"Yes, I've committed both sexual and emotional infidelity",0,NA,6,0,0,0,0,0,0,0,0,0
4229,34,woman,two year degree or some college,0,0,0,0,0,0,0,0,1,1,1,0,3,no,yes,straight or heterosexual,0,0,0,2,21,"Yes, I've committed emotional infidelity",8,1,NA,0,0,0,1,0,0,0,1,0
4230,32,woman,high school degree or less,1,1,1,1,1,1,1,1,1,1,1,1,12,no,no,straight or heterosexual,0,0,0,0,32,No,0,NA,NA,0,0,0,0,1,0,0,1,1
4234,30,woman,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,straight or heterosexual,1,0,0,1,18,"Yes, I've committed sexual infidelity",14,NA,NA,0,0,0,0,0,0,1,0,0
4240,51,man,graduate or professional degree,1,1,0,1,1,1,1,1,1,1,1,1,11,yes,yes,straight or heterosexual,2,2,2,6,13 & under,"Yes, I've committed sexual infidelity",2,3,200,0,0,0,0,0,0,0,1,1
4252,41,woman,two year degree or some college,1,1,0,1,1,1,1,0,1,1,1,1,10,yes,no,straight or heterosexual,2,0,0,2,18,"Yes, I've committed sexual infidelity",0,NA,6,0,0,0,0,0,0,0,0,0
4253,49,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,homosexual or gay or lesbian,2,0,0,4,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1
4256,52,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,6,2,2,19,No,25,1,8,0,0,0,0,0,0,0,0,0
4257,55,man,two year degree or some college,1,1,0,1,0,1,1,0,1,0,1,1,8,yes,no,homosexual or gay or lesbian,2,3,1,5,18,"Yes, I've committed sexual infidelity",12,3,100,0,0,0,0,0,0,0,0,0
4266,21,man,two year degree or some college,1,0,0,1,0,0,0,0,1,0,0,0,3,no,no,straight or heterosexual,2,4,2,2,13 & under,"Yes, I've committed sexual infidelity",26,3,13,1,0,0,0,1,0,0,0,0
4272,22,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,2,3,0,3,16,No,0,NA,56,0,0,0,0,0,0,1,1,1
4283,44,man,high school degree or less,0,0,0,0,0,0,0,1,0,0,0,0,1,yes,yes,straight or heterosexual,0,0,0,2,16,"Yes, I've committed sexual infidelity",0,NA,30,0,0,0,0,0,0,0,0,0
4293,31,man,two year degree or some college,1,0,0,0,0,0,1,0,1,1,1,1,6,no,yes,straight or heterosexual,2,6,4,4,17,"Yes, I've committed emotional infidelity",9,5,12,0,0,0,0,0,1,1,0,1
4297,29,man,graduate or professional degree,0,0,0,0,0,0,1,0,0,0,0,1,2,no,no,straight or heterosexual,NA,0,0,2,Prefer not to answer,No,0,NA,0,0,0,0,0,0,0,0,0,0
4308,49,man,graduate or professional degree,0,0,0,0,0,0,0,0,1,0,0,0,1,yes,yes,straight or heterosexual,2,6,3,10,19,"Yes, I've committed both sexual and emotional infidelity",12,2,15,0,0,0,0,0,0,0,0,0
4314,38,woman,graduate or professional degree,0,0,0,1,0,1,0,0,0,1,1,0,4,no,no,straight or heterosexual,NA,1,0,0,16,No,1,1,3,0,0,0,0,0,0,0,0,0
4320,33,woman,graduate or professional degree,0,1,0,0,0,0,0,0,0,1,0,1,3,no,yes,straight or heterosexual,0,1,0,2,19,No,0,NA,10,0,0,0,0,0,0,0,0,1
4345,25,man,bachelors degree,0,0,0,0,0,0,0,0,1,0,0,0,1,no,no,straight or heterosexual,0,1,0,1,18,No,0,NA,1,0,0,0,0,0,0,0,0,0
4357,49,woman,graduate or professional degree,1,1,0,0,0,1,0,0,1,0,1,1,6,no,no,straight or heterosexual,NA,0,0,4,23,No,0,NA,2,0,0,0,0,0,0,1,0,0
4362,40,man,graduate or professional degree,0,1,0,0,0,0,0,0,0,0,1,0,2,no,no,straight or heterosexual,2,21,4,1,20,No,27,2,30,1,0,0,0,0,0,0,0,0
4369,56,woman,two year degree or some college,1,0,0,0,1,0,0,1,1,0,0,0,4,no,yes,straight or heterosexual,2,4,10,4,17,No,20,1,9,0,0,0,0,0,0,0,0,0
4371,44,man,graduate or professional degree,1,0,0,0,0,0,1,0,1,1,1,1,6,yes,no,straight or heterosexual,2,2,1,4,18,"Yes, I've committed sexual infidelity",5,1,5,0,0,0,0,0,0,0,0,0
4408,24,woman,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,yes,yes,straight or heterosexual,1,2,0,2,18,"Yes, I've committed sexual infidelity",10,4,15,0,0,0,0,1,1,0,0,0
4412,43,man,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,yes,no,straight or heterosexual,NA,0,0,1,33,No,0,NA,2,0,0,0,0,0,0,0,0,0
4416,21,woman,high school degree or less,1,1,1,0,0,1,0,0,1,1,1,0,7,no,yes,straight or heterosexual,1,0,0,1,18,"Yes, I've committed emotional infidelity",1,1,1,0,0,0,0,0,0,0,0,0
4421,29,woman,bachelors degree,1,0,0,0,0,0,0,0,0,1,1,1,4,yes,yes,straight or heterosexual,0,0,0,1,22,No,0,NA,7,0,0,0,0,0,0,0,0,0
4432,33,man,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,yes,yes,homosexual or gay or lesbian,2,6,4,3,19,"Yes, I've committed sexual infidelity",18,6,120,0,0,0,0,0,0,0,0,0
4434,32,woman,graduate or professional degree,1,1,0,0,1,1,1,0,0,1,1,0,7,no,no,straight or heterosexual,0,0,0,2,19,No,0,NA,2,0,0,0,0,0,0,0,0,0
4437,35,man,two year degree or some college,1,0,0,1,1,0,0,0,1,1,1,0,6,no,no,straight or heterosexual,2,4,3,1,35,"Yes, I've committed emotional infidelity",3,1,1,1,0,0,0,0,0,0,1,0
4443,30,man,graduate or professional degree,0,0,0,0,0,0,0,0,1,0,0,0,1,yes,yes,homosexual or gay or lesbian,1,0,0,1,15,No,5,4,20,0,0,0,0,0,0,0,1,0
4460,31,man,bachelors degree,0,0,0,0,0,0,0,0,0,1,1,1,3,yes,no,straight or heterosexual,NA,0,0,1,26,No,0,NA,1,0,0,0,0,0,0,0,0,0
4466,54,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,1,1,yes,yes,straight or heterosexual,NA,0,0,5,18,"Yes, I've committed emotional infidelity",0,NA,10,0,0,0,0,0,1,0,0,1
